player,game,pts,p_att,p_cmp,p_yds,p_td,p_int,p_2pts,rush_att,rush_yds,rush_td,rush_2pts,receptions,rec_yds,rec_td,rec_2pts,fumbles,fumble_td,week
Corey DavisC. Davis,TEN@IND,5.00,0,0,0,0,0,0,1,-1,0,0,2,30,0,0,0,0,11
Josh BellamyJ. Bellamy,MIN@CHI,5.00,0,0,0,0,0,0,0,0,0,0,2,11,0,1,0,0,11
Tyrell WilliamsT. Williams,DEN@LAC,4.00,0,0,0,0,0,0,0,0,0,0,2,22,0,0,0,0,11
Sterling ShepardS. Shepard,TB@NYG,4.00,0,0,0,0,0,0,0,0,0,0,2,22,0,0,0,0,11
Dan ArnoldD. Arnold,PHI@NO,4.00,0,0,0,0,0,0,0,0,0,0,2,25,0,0,0,0,11
Dede WestbrookD. Westbrook,PIT@JAX,3.00,0,0,0,0,0,0,0,0,0,0,2,19,0,0,0,0,11
Ryan GrantR. Grant,TEN@IND,3.00,0,0,0,0,0,0,0,0,0,0,2,15,0,0,0,0,11
D.J. CharkD. Chark,PIT@JAX,3.00,0,0,0,0,0,0,0,0,0,0,2,15,0,0,0,0,11
John BrownJ. Brown,CIN@BAL,3.00,0,0,0,0,0,0,1,0,0,0,1,23,0,0,0,0,11
James WashingtonJ. Washington,PIT@JAX,2.00,0,0,0,0,0,0,0,0,0,0,1,11,0,0,0,0,11
Equanimeous St. BrownE. St. Brown,GB@SEA,2.00,0,0,0,0,0,0,0,0,0,0,1,16,0,0,0,0,11
Chester RogersC. Rogers,TEN@IND,2.00,0,0,0,0,0,0,0,0,0,0,2,9,0,0,0,0,11
Demarcus RobinsonD. Robinson,KC@LA,2.00,0,0,0,0,0,0,0,0,0,0,1,14,0,0,0,0,11
Zach PascalZ. Pascal,TEN@IND,2.00,0,0,0,0,0,0,0,0,0,0,1,11,0,0,0,0,11
Chris MooreC. Moore,CIN@BAL,2.00,0,0,0,0,0,0,1,8,0,0,1,14,0,0,0,0,11
Donte MoncriefD. Moncrief,PIT@JAX,2.00,0,0,0,0,0,0,0,0,0,0,1,11,0,0,0,0,11
Maurice HarrisM. Harris,HOU@WAS,2.00,0,0,0,0,0,0,0,0,0,0,1,13,0,0,0,0,11
Michael GallupM. Gallup,DAL@ATL,2.00,0,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0,11
Bennie FowlerB. Fowler,TB@NYG,2.00,0,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0,11
Michael FloydM. Floyd,HOU@WAS,2.00,0,0,0,0,0,0,0,0,0,0,1,18,0,0,0,0,11
Chad BeebeC. Beebe,MIN@CHI,2.00,0,0,0,0,0,0,0,0,0,0,1,18,0,0,0,0,11
Sammy WatkinsS. Watkins,KC@LA,1.00,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,11
Marquez Valdes-ScantlingM. Valdes-Scantling,GB@SEA,1.00,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0,11
Laquon TreadwellL. Treadwell,MIN@CHI,1.00,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,11
Auden TateA. Tate,CIN@BAL,1.00,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,11
Trent SherfieldT. Sherfield,OAK@ARI,1.00,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,11
T.J. JonesT. Jones,CAR@DET,1.00,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,11
Khadarel HodgeK. Hodge,KC@LA,1.00,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,11
DaeSean HamiltonD. Hamilton,DEN@LAC,1.00,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,11
Michael CrabtreeM. Crabtree,CIN@BAL,1.00,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,11
Corey ColemanC. Coleman,TB@NYG,1.00,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0,11
Cameron BatsonC. Batson,TEN@IND,1.00,0,0,0,0,0,0,1,1,0,0,1,5,0,0,0,0,11
Marvin HallM. Hall,DAL@ATL,0.00,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,11
Amari CooperA. Cooper,WAS@DAL,38.00,0,0,0,0,0,0,0,0,0,0,8,180,2,0,0,0,12
JuJu Smith-SchusterJ. Smith-Schuster,PIT@DEN,37.00,0,0,0,0,0,0,0,0,0,0,13,189,1,0,0,0,12
Adam ThielenA. Thielen,GB@MIN,26.00,0,0,0,0,0,0,0,0,0,0,8,125,1,0,0,0,12
Julio JonesJ. Jones,ATL@NO,24.00,0,0,0,0,0,0,1,1,0,0,11,147,0,0,1,0,12
Calvin RidleyC. Ridley,ATL@NO,22.00,0,0,0,0,0,0,0,0,0,0,8,93,1,0,1,0,12
Stefon DiggsS. Diggs,GB@MIN,22.00,0,0,0,0,0,0,1,12,0,0,8,77,1,0,0,0,12
Corey DavisC. Davis,TEN@HOU,22.00,0,0,0,0,0,0,1,39,0,0,4,96,1,0,0,0,12
Emmanuel SandersE. Sanders,PIT@DEN,21.00,0,0,0,0,0,0,0,0,0,0,7,86,1,0,0,0,12
Tyler LockettT. Lockett,SEA@CAR,21.00,0,0,0,0,0,0,1,-2,0,0,5,107,1,0,0,0,12
Tyler BoydT. Boyd,CLE@CIN,21.00,0,0,0,0,0,0,0,0,0,0,7,85,1,0,0,0,12
David MooreD. Moore,SEA@CAR,20.00,0,0,0,0,0,0,0,0,0,0,4,103,1,0,0,0,12
Keenan AllenK. Allen,ARI@LAC,20.00,0,0,0,0,0,0,0,0,0,0,7,72,1,0,0,0,12
Demaryius ThomasD. Thomas,TEN@HOU,19.00,0,0,0,0,0,0,0,0,0,0,4,38,2,0,0,0,12
T.Y. HiltonT. Hilton,MIA@IND,19.00,0,0,0,0,0,0,0,0,0,0,7,125,0,0,0,0,12
Mike WilliamsM. Williams,ARI@LAC,18.00,0,0,0,0,0,0,0,0,0,0,4,25,2,0,0,0,12
Jermaine KearseJ. Kearse,NE@NYJ,18.00,0,0,0,0,0,0,0,0,0,0,6,66,1,0,0,0,12
Julian EdelmanJ. Edelman,NE@NYJ,18.00,0,0,0,0,0,0,0,0,0,0,4,84,1,0,0,0,12
Dede WestbrookD. Westbrook,JAX@BUF,17.00,0,0,0,0,0,0,1,43,0,0,3,44,1,0,0,0,12
Dante PettisD. Pettis,SF@TB,17.00,0,0,0,0,0,0,0,0,0,0,4,77,1,0,0,0,12
D.J. MooreD. Moore,SEA@CAR,17.00,0,0,0,0,0,0,1,7,0,0,8,91,0,0,0,0,12
Adam HumphriesA. Humphries,SF@TB,17.00,0,0,0,0,0,0,0,0,0,0,6,54,1,0,0,0,12
Robert FosterR. Foster,JAX@BUF,17.00,0,0,0,0,0,0,0,0,0,0,2,94,1,0,0,0,12
Mike EvansM. Evans,SF@TB,17.00,0,0,0,0,0,0,0,0,0,0,6,116,0,0,0,0,12
Davante AdamsD. Adams,GB@MIN,17.00,0,0,0,0,0,0,0,0,0,0,5,69,1,0,0,0,12
Antonio CallawayA. Callaway,CLE@CIN,16.00,0,0,0,0,0,0,0,0,0,0,4,62,1,0,0,0,12
Antonio BrownA. Brown,PIT@DEN,15.00,1,0,0,0,0,0,0,0,0,0,9,67,0,0,0,0,12
Kenny GolladayK. Golladay,CHI@DET,14.00,0,0,0,0,0,0,0,0,0,0,5,90,0,0,0,0,12
Leonte CarrooL. Carroo,MIA@IND,14.00,0,0,0,0,0,0,0,0,0,0,1,74,1,0,0,0,12
Dan ArnoldD. Arnold,ATL@NO,14.00,0,0,0,0,0,0,0,0,0,0,4,45,1,0,0,0,12
Trey QuinnT. Quinn,WAS@DAL,13.00,0,0,0,0,0,0,0,0,0,0,5,26,1,0,0,0,12
Odell Beckham Jr.O. Beckham,NYG@PHI,13.00,0,0,0,0,0,0,0,0,0,0,5,85,0,0,0,0,12
Ryan SwitzerR. Switzer,PIT@DEN,12.00,0,0,0,0,0,0,1,4,0,0,6,67,0,0,0,0,12
John RossJ. Ross,CLE@CIN,12.00,0,0,0,0,0,0,0,0,0,0,3,31,1,0,0,0,12
DeAndre HopkinsD. Hopkins,TEN@HOU,12.00,0,0,0,0,0,0,0,0,0,0,5,74,0,0,0,0,12
Josh GordonJ. Gordon,NE@NYJ,12.00,0,0,0,0,0,0,0,0,0,0,5,70,0,0,0,0,12
Josh DoctsonJ. Doctson,WAS@DAL,12.00,0,0,0,0,0,0,0,0,0,0,6,66,0,0,0,0,12
Mohamed SanuM. Sanu,ATL@NO,11.00,0,0,0,0,0,0,1,3,0,0,4,74,0,0,0,0,12
Curtis SamuelC. Samuel,SEA@CAR,11.00,0,0,0,0,0,0,1,25,0,0,2,17,1,0,0,0,12
Taylor GabrielT. Gabriel,CHI@DET,11.00,0,0,0,0,0,0,0,0,0,0,7,49,0,0,0,0,12
Larry FitzgeraldL. Fitzgerald,ARI@LAC,11.00,0,0,0,0,0,0,0,0,0,0,2,30,1,0,0,0,12
Quincy EnunwaQ. Enunwa,NE@NYJ,11.00,0,0,0,0,0,0,0,0,0,0,4,73,0,0,0,0,12
Michael CrabtreeM. Crabtree,OAK@BAL,11.00,0,0,0,0,0,0,0,0,0,0,3,21,1,0,0,0,12
Isaiah McKenzieI. McKenzie,JAX@BUF,9.00,0,0,0,0,0,0,2,8,1,0,2,11,0,0,0,0,12
Tommylee LewisT. Lewis,ATL@NO,9.00,0,0,0,0,0,0,0,0,0,0,1,28,1,0,0,0,12
Equanimeous St. BrownE. St. Brown,GB@MIN,8.00,0,0,0,0,0,0,1,5,0,0,3,53,0,0,0,0,12
Seth RobertsS. Roberts,OAK@BAL,8.00,0,0,0,0,0,0,1,11,0,0,2,54,0,0,0,0,12
Christian KirkC. Kirk,ARI@LAC,8.00,0,0,0,0,0,0,0,0,0,0,4,41,0,0,0,0,12
Chris GodwinC. Godwin,SF@TB,8.00,0,0,0,0,0,0,0,0,0,0,4,42,0,0,0,0,12
Bruce EllingtonB. Ellington,CHI@DET,8.00,0,0,0,0,0,0,1,2,0,0,6,28,0,0,0,0,12
Austin CarrA. Carr,ATL@NO,8.00,0,0,0,0,0,0,0,0,0,0,1,12,1,0,0,0,12
Doug BaldwinD. Baldwin,SEA@CAR,8.00,0,0,0,0,0,0,0,0,0,0,5,39,0,0,0,0,12
Michael ThomasM. Thomas,ATL@NO,7.00,0,0,0,0,0,0,0,0,0,0,4,38,0,0,0,0,12
Golden TateG. Tate,NYG@PHI,7.00,0,0,0,0,0,0,0,0,0,0,4,30,0,0,0,0,12
Sterling ShepardS. Shepard,NYG@PHI,7.00,0,0,0,0,0,0,0,0,0,0,4,37,0,0,0,0,12
Chester RogersC. Rogers,MIA@IND,7.00,0,0,0,0,0,0,0,0,0,0,3,49,0,0,0,0,12
Anthony MillerA. Miller,CHI@DET,7.00,1,1,8,0,0,0,0,0,0,0,3,41,0,0,0,0,12
Keith KirkwoodK. Kirkwood,ATL@NO,7.00,0,0,0,0,0,0,0,0,0,0,1,5,1,0,0,0,12
Dontrelle InmanD. Inman,MIA@IND,7.00,0,0,0,0,0,0,0,0,0,0,3,40,0,0,0,0,12
Travis BenjaminT. Benjamin,ARI@LAC,7.00,0,0,0,0,0,0,0,0,0,0,3,47,0,0,0,0,12
Jarvis LandryJ. Landry,CLE@CIN,6.00,0,0,0,0,0,0,0,0,0,0,3,30,0,0,0,0,12
Alshon JefferyA. Jeffery,NYG@PHI,6.00,0,0,0,0,0,0,0,0,0,0,3,39,0,0,0,0,12
Chris HoganC. Hogan,NE@NYJ,6.00,0,0,0,0,0,0,0,0,0,0,2,47,0,0,0,0,12
Allen RobinsonA. Robinson,CHI@DET,5.00,0,0,0,0,0,0,0,0,0,0,2,37,0,0,0,0,12
Jarius WrightJ. Wright,SEA@CAR,4.00,0,0,0,0,0,0,0,0,0,0,2,25,0,0,0,0,12
DeVante ParkerD. Parker,MIA@IND,4.00,0,0,0,0,0,0,0,0,0,0,3,10,0,0,0,0,12
Richie JamesR. James,SF@TB,4.00,0,0,0,0,0,0,0,0,0,0,2,27,0,0,0,0,12
DeSean JacksonD. Jackson,SF@TB,4.00,0,0,0,0,0,0,1,6,0,0,3,19,0,0,0,0,12
Bennie FowlerB. Fowler,NYG@PHI,4.00,0,0,0,0,0,0,0,0,0,0,2,23,0,0,0,0,12
Kendrick BourneK. Bourne,SF@TB,4.00,0,0,0,0,0,0,0,0,0,0,2,27,0,0,0,0,12
Kelvin BenjaminK. Benjamin,JAX@BUF,4.00,0,0,0,0,0,0,0,0,0,0,1,32,0,0,0,0,12
Marcell AtemanM. Ateman,OAK@BAL,4.00,0,0,0,0,0,0,0,0,0,0,3,16,0,0,0,0,12
Robby AndersonR. Anderson,NE@NYJ,4.00,0,0,0,0,0,0,0,0,0,0,2,22,0,0,0,0,12
Auden TateA. Tate,CLE@CIN,3.00,0,0,0,0,0,0,0,0,0,0,2,15,0,0,0,0,12
Russell ShepardR. Shepard,NYG@PHI,3.00,0,0,0,0,0,0,0,0,0,0,1,29,0,0,0,0,12
Donte MoncriefD. Moncrief,JAX@BUF,3.00,0,0,0,0,0,0,0,0,0,0,1,29,0,0,0,0,12
Rashard HigginsR. Higgins,CLE@CIN,3.00,0,0,0,0,0,0,0,0,0,0,1,24,0,0,0,0,12
Michael GallupM. Gallup,WAS@DAL,3.00,0,0,0,0,0,0,0,0,0,0,2,19,0,0,0,0,12
Phillip DorsettP. Dorsett,NE@NYJ,3.00,0,0,0,0,0,0,0,0,0,0,2,10,0,0,0,0,12
Keke CouteeK. Coutee,TEN@HOU,3.00,0,0,0,0,0,0,0,0,0,0,2,14,0,0,0,0,12
Noah BrownN. Brown,WAS@DAL,3.00,0,0,0,0,0,0,0,0,0,0,1,22,0,0,0,0,12
John BrownJ. Brown,OAK@BAL,3.00,0,0,0,0,0,0,0,0,0,0,1,25,0,0,0,0,12
Malik TurnerM. Turner,SEA@CAR,2.00,0,0,0,0,0,0,0,0,0,0,1,19,0,0,0,0,12
Courtland SuttonC. Sutton,PIT@DEN,2.00,0,0,0,0,0,0,0,0,0,0,1,14,0,0,0,0,12
Aldrick RobinsonA. Robinson,GB@MIN,2.00,0,0,0,0,0,0,0,0,0,0,1,11,0,0,0,0,12
Cordarrelle PattersonC. Patterson,NE@NYJ,2.00,0,0,0,0,0,0,5,10,0,0,1,-1,0,0,0,0,12
T.J. JonesT. Jones,CHI@DET,2.00,0,0,0,0,0,0,0,0,0,0,1,15,0,0,0,0,12
DaeSean HamiltonD. Hamilton,PIT@DEN,2.00,0,0,0,0,0,0,0,0,0,0,1,13,0,0,0,0,12
DeAndre CarterD. Carter,TEN@HOU,2.00,0,0,0,0,0,0,0,0,0,0,1,14,0,0,0,0,12
Cameron BatsonC. Batson,TEN@HOU,2.00,0,0,0,0,0,0,0,0,0,0,1,13,0,0,0,0,12
Danny AmendolaD. Amendola,MIA@IND,2.00,0,0,0,0,0,0,0,0,0,0,1,13,0,0,0,0,12
Nelson AgholorN. Agholor,NYG@PHI,2.00,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0,12
Marquez Valdes-ScantlingM. Valdes-Scantling,GB@MIN,1.00,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,12
Laquon TreadwellL. Treadwell,GB@MIN,1.00,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,12
Kenny StillsK. Stills,MIA@IND,1.00,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,12
Trent SherfieldT. Sherfield,ARI@LAC,1.00,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,12
Breshad PerrimanB. Perriman,CLE@CIN,1.00,0,0,0,0,0,0,1,-12,0,0,1,6,0,0,0,0,12
Chris MooreC. Moore,OAK@BAL,1.00,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,12
Andy JonesA. Jones,CHI@DET,1.00,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,12
Allen HurnsA. Hurns,WAS@DAL,1.00,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,12
Keon HatcherK. Hatcher,OAK@BAL,1.00,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0,12
Justin HardyJ. Hardy,ATL@NO,1.00,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,12
Ryan GrantR. Grant,MIA@IND,1.00,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,12
Cody CoreC. Core,CLE@CIN,1.00,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,12
Josh BellamyJ. Bellamy,CHI@DET,1.00,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,12
Cole BeasleyC. Beasley,WAS@DAL,1.00,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,12
Jordy NelsonJ. Nelson,OAK@BAL,0.00,0,0,0,0,0,0,1,-2,0,0,0,0,0,0,0,0,12
Keenan AllenK. Allen,LAC@PIT,36.00,0,0,0,0,0,0,0,0,0,0,14,148,1,1,0,0,13
Antonio BrownA. Brown,LAC@PIT,31.00,0,0,0,0,0,0,0,0,0,0,10,154,1,0,0,0,13
Dante PettisD. Pettis,SF@SEA,29.00,0,0,0,0,0,0,1,-2,0,0,5,129,2,0,0,0,13
Zay JonesZ. Jones,BUF@MIA,24.00,0,0,0,0,0,0,0,0,0,0,4,67,2,1,0,0,13
Golden TateG. Tate,WAS@PHI,23.00,0,0,0,0,0,0,0,0,0,0,7,85,1,1,0,0,13
Davante AdamsD. Adams,ARI@GB,23.00,0,0,0,0,0,0,0,0,0,0,8,93,1,0,0,0,13
Chris GodwinC. Godwin,CAR@TB,21.00,0,0,0,0,0,0,0,0,0,0,5,101,1,0,0,0,13
Jaron BrownJ. Brown,SF@SEA,21.00,0,0,0,0,0,0,0,0,0,0,3,67,2,0,0,0,13
Jordy NelsonJ. Nelson,KC@OAK,19.00,0,0,0,0,0,0,0,0,0,0,10,97,0,0,0,0,13
Adam HumphriesA. Humphries,CAR@TB,19.00,0,0,0,0,0,0,0,0,0,0,7,61,1,0,0,0,13
Odell Beckham Jr.O. Beckham,CHI@NYG,19.00,1,1,49,1,0,0,0,0,0,0,3,35,1,0,0,0,13
Robert WoodsR. Woods,LA@DET,18.00,0,0,0,0,0,0,2,11,0,0,5,67,1,0,0,0,13
Courtland SuttonC. Sutton,DEN@CIN,18.00,0,0,0,0,0,0,0,0,0,0,4,85,1,0,0,0,13
Jarvis LandryJ. Landry,CLE@HOU,16.00,0,0,0,0,0,0,0,0,0,0,6,103,0,0,0,0,13
DeAndre HopkinsD. Hopkins,CLE@HOU,16.00,0,0,0,0,0,0,0,0,0,0,7,91,0,0,0,0,13
Rashard HigginsR. Higgins,CLE@HOU,16.00,0,0,0,0,0,0,0,0,0,0,4,62,1,0,0,0,13
T.Y. HiltonT. Hilton,IND@JAX,15.00,0,0,0,0,0,0,0,0,0,0,8,77,0,0,0,0,13
Tyler BoydT. Boyd,DEN@CIN,15.00,0,0,0,0,0,0,0,0,0,0,6,97,0,0,0,0,13
Curtis SamuelC. Samuel,CAR@TB,14.00,0,0,0,0,0,0,1,8,0,0,6,88,0,0,0,0,13
DeVante ParkerD. Parker,BUF@MIA,14.00,0,0,0,0,0,0,0,0,0,0,4,43,1,0,0,0,13
Josh GordonJ. Gordon,MIN@NE,14.00,0,0,0,0,0,0,0,0,0,0,3,58,1,0,0,0,13
Corey DavisC. Davis,NYJ@TEN,14.00,0,0,0,0,0,0,1,12,0,0,3,42,1,0,0,0,13
Amari CooperA. Cooper,NO@DAL,14.00,0,0,0,0,0,0,0,0,0,0,8,76,0,0,1,0,13
Adam ThielenA. Thielen,MIN@NE,13.00,0,0,0,0,0,0,0,0,0,0,5,28,1,0,0,0,13
Taywan TaylorT. Taylor,NYJ@TEN,13.00,0,0,0,0,0,0,0,0,0,0,3,104,0,0,0,0,13
Kenny StillsK. Stills,BUF@MIA,13.00,0,0,0,0,0,0,0,0,0,0,4,37,1,0,0,0,13
Russell ShepardR. Shepard,CHI@NYG,13.00,0,0,0,0,0,0,0,0,0,0,2,59,1,0,0,0,13
Tyler LockettT. Lockett,SF@SEA,13.00,0,0,0,0,0,0,1,10,0,0,1,52,1,0,0,0,13
Allen RobinsonA. Robinson,CHI@NYG,12.00,0,0,0,0,0,0,0,0,0,0,5,79,0,0,0,0,13
Michael GallupM. Gallup,NO@DAL,12.00,0,0,0,0,0,0,0,0,0,0,5,76,0,0,0,0,13
Travis BenjaminT. Benjamin,LAC@PIT,12.00,0,0,0,0,0,0,1,1,0,0,2,44,1,0,0,0,13
Chris ConleyC. Conley,KC@OAK,11.00,0,0,0,0,0,0,0,0,0,0,3,25,1,0,0,0,13
JuJu Smith-SchusterJ. Smith-Schuster,LAC@PIT,10.00,0,0,0,0,0,0,0,0,0,0,6,49,0,0,0,0,13
D.J. MooreD. Moore,CAR@TB,10.00,0,0,0,0,0,0,2,21,0,0,4,44,0,0,0,0,13
Keith KirkwoodK. Kirkwood,NO@DAL,10.00,0,0,0,0,0,0,0,0,0,0,1,30,1,0,0,0,13
Christian KirkC. Kirk,ARI@GB,10.00,0,0,0,0,0,0,1,23,0,0,3,54,0,0,0,0,13
Bruce EllingtonB. Ellington,LA@DET,10.00,1,0,0,0,0,0,0,0,0,0,7,35,0,0,0,0,13
Cody CoreC. Core,DEN@CIN,10.00,0,0,0,0,0,0,0,0,0,0,1,30,1,0,0,0,13
Brandin CooksB. Cooks,LA@DET,10.00,0,0,0,0,0,0,0,0,0,0,4,62,0,0,0,0,13
Antonio CallawayA. Callaway,CLE@HOU,10.00,0,0,0,0,0,0,0,0,0,0,3,84,0,0,1,0,13
Kendrick BourneK. Bourne,SF@SEA,10.00,0,0,0,0,0,0,0,0,0,0,4,60,0,0,0,0,13
Doug BaldwinD. Baldwin,SF@SEA,10.00,0,0,0,0,0,0,0,0,0,0,2,22,1,0,0,0,13
Michael ThomasM. Thomas,NO@DAL,9.00,0,0,0,0,0,0,0,0,0,0,5,40,0,0,0,0,13
Stefon DiggsS. Diggs,MIN@NE,9.00,0,0,0,0,0,0,0,0,0,0,5,49,0,0,0,0,13
DeAndre CarterD. Carter,CLE@HOU,9.00,0,0,0,0,0,0,0,0,0,0,6,32,0,0,0,0,13
Marcell AtemanM. Ateman,KC@OAK,9.00,0,0,0,0,0,0,0,0,0,0,2,16,1,0,0,0,13
Nelson AgholorN. Agholor,WAS@PHI,9.00,0,0,0,0,0,0,0,0,0,0,4,56,0,0,0,0,13
Mike WilliamsM. Williams,LAC@PIT,8.00,0,0,0,0,0,0,0,0,0,0,3,52,0,0,0,0,13
Tajae SharpeT. Sharpe,NYJ@TEN,8.00,0,0,0,0,0,0,0,0,0,0,3,51,0,0,0,0,13
Aldrick RobinsonA. Robinson,MIN@NE,8.00,0,0,0,0,0,0,0,0,0,0,5,37,0,0,0,0,13
Kenny GolladayK. Golladay,LA@DET,8.00,0,0,0,0,0,0,0,0,0,0,3,50,0,0,0,0,13
Devin FunchessD. Funchess,CAR@TB,8.00,0,0,0,0,0,0,0,0,0,0,1,10,1,0,0,0,13
Mike EvansM. Evans,CAR@TB,8.00,0,0,0,0,0,0,0,0,0,0,4,48,0,0,0,0,13
Julian EdelmanJ. Edelman,MIN@NE,8.00,0,0,0,0,0,0,2,35,0,0,3,25,0,0,0,0,13
Josh DoctsonJ. Doctson,WAS@PHI,8.00,0,0,0,0,0,0,0,0,0,0,3,51,0,0,0,0,13
Robby AndersonR. Anderson,NYJ@TEN,8.00,0,0,0,0,0,0,0,0,0,0,4,48,0,0,0,0,13
Cordarrelle PattersonC. Patterson,MIN@NE,7.00,0,0,0,0,0,0,1,6,0,0,2,53,0,0,0,0,13
Donte MoncriefD. Moncrief,IND@JAX,7.00,0,0,0,0,0,0,0,0,0,0,3,40,0,0,0,0,13
Anthony MillerA. Miller,CHI@NYG,7.00,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,13
Isaiah McKenzieI. McKenzie,BUF@MIA,7.00,0,0,0,0,0,0,0,0,0,0,4,46,0,0,1,0,13
Jordan MatthewsJ. Matthews,WAS@PHI,7.00,0,0,0,0,0,0,0,0,0,0,1,4,1,0,0,0,13
Larry FitzgeraldL. Fitzgerald,ARI@GB,7.00,0,0,0,0,0,0,0,0,0,0,3,48,0,0,0,0,13
Jamison CrowderJ. Crowder,WAS@PHI,7.00,0,0,0,0,0,0,1,-5,0,0,4,36,0,0,0,0,13
Jarius WrightJ. Wright,CAR@TB,6.00,0,0,0,0,0,0,0,0,0,0,2,44,0,0,0,0,13
Demaryius ThomasD. Thomas,CLE@HOU,6.00,0,0,0,0,0,0,0,0,0,0,3,32,0,0,0,0,13
Sterling ShepardS. Shepard,CHI@NYG,6.00,0,0,0,0,0,0,0,0,0,0,4,28,0,0,0,0,13
Mohamed SanuM. Sanu,BAL@ATL,6.00,1,0,0,0,0,0,0,0,0,0,3,37,0,0,0,0,13
Alshon JefferyA. Jeffery,WAS@PHI,6.00,0,0,0,0,0,0,0,0,0,0,3,31,0,0,0,0,13
Michael CrabtreeM. Crabtree,BAL@ATL,6.00,0,0,0,0,0,0,0,0,0,0,3,36,0,0,0,0,13
Brice ButlerB. Butler,BUF@MIA,6.00,0,0,0,0,0,0,0,0,0,0,4,25,0,0,0,0,13
Dede WestbrookD. Westbrook,IND@JAX,5.00,0,0,0,0,0,0,1,-1,0,0,3,25,0,0,0,0,13
Marquez Valdes-ScantlingM. Valdes-Scantling,ARI@GB,5.00,0,0,0,0,0,0,2,29,0,0,2,19,0,0,0,0,13
Emmanuel SandersE. Sanders,DEN@CIN,5.00,0,0,0,0,0,0,0,0,0,0,4,19,0,0,0,0,13
Seth RobertsS. Roberts,KC@OAK,5.00,0,0,0,0,0,0,0,0,0,0,3,25,0,0,0,0,13
Calvin RidleyC. Ridley,BAL@ATL,5.00,0,0,0,0,0,0,0,0,0,0,3,22,0,0,0,0,13
Tyreek HillT. Hill,KC@OAK,5.00,0,0,0,0,0,0,2,37,0,0,1,13,0,0,0,0,13
Randall CobbR. Cobb,ARI@GB,5.00,0,0,0,0,0,0,0,0,0,0,3,25,0,0,0,0,13
Demarcus RobinsonD. Robinson,KC@OAK,4.00,0,0,0,0,0,0,0,0,0,0,1,38,0,0,0,0,13
Breshad PerrimanB. Perriman,CLE@HOU,4.00,0,0,0,0,0,0,0,0,0,0,2,26,0,0,0,0,13
Chris HoganC. Hogan,MIN@NE,4.00,0,0,0,0,0,0,0,0,0,0,2,20,0,0,0,0,13
Kelvin BenjaminK. Benjamin,BUF@MIA,4.00,0,0,0,0,0,0,0,0,0,0,2,20,0,0,0,0,13
Dan ArnoldD. Arnold,NO@DAL,4.00,0,0,0,0,0,0,0,0,0,0,2,20,0,0,0,0,13
Laquon TreadwellL. Treadwell,MIN@NE,3.00,0,0,0,0,0,0,0,0,0,0,2,13,0,0,0,0,13
Trent SherfieldT. Sherfield,ARI@GB,3.00,0,0,0,0,0,0,0,0,0,0,1,21,0,0,0,0,13
John RossJ. Ross,DEN@CIN,3.00,0,0,0,0,0,0,1,2,0,0,2,13,0,0,0,0,13
Andre RobertsA. Roberts,NYJ@TEN,3.00,0,0,0,0,0,0,1,18,0,0,1,10,0,0,0,0,13
Josh ReynoldsJ. Reynolds,LA@DET,3.00,0,0,0,0,0,0,0,0,0,0,2,19,0,0,0,0,13
Chris MooreC. Moore,BAL@ATL,3.00,0,0,0,0,0,0,0,0,0,0,1,21,0,0,0,0,13
T.J. JonesT. Jones,LA@DET,3.00,0,0,0,0,0,0,0,0,0,0,1,25,0,0,0,0,13
Julio JonesJ. Jones,BAL@ATL,3.00,0,0,0,0,0,0,0,0,0,0,2,18,0,0,0,0,13
Dontrelle InmanD. Inman,IND@JAX,3.00,0,0,0,0,0,0,0,0,0,0,2,14,0,0,0,0,13
