player,game,pts,p_att,p_cmp,p_yds,p_td,p_int,p_2pts,rush_att,rush_yds,rush_td,rush_2pts,receptions,rec_yds,rec_td,rec_2pts,fumbles,fumble_td,week
Davante AdamsD. Adams,GB@DAL,25.00,0,0,0,0,0,0,0,0,0,0,7,66,2,0,0,0,5
T.Y. HiltonT. Hilton,SF@IND,24.00,0,0,0,0,0,0,0,0,0,0,7,177,0,0,0,0,5
Chris HoganC. Hogan,NE@TB,21.00,0,0,0,0,0,0,0,0,0,0,8,74,1,0,0,0,5
Michael CrabtreeM. Crabtree,BAL@OAK,20.00,0,0,0,0,0,0,0,0,0,0,6,82,1,0,0,0,5
Odell Beckham Jr.O. Beckham,LAC@NYG,20.00,0,0,0,0,0,0,1,8,0,0,5,97,1,0,0,0,5
Will FullerW. Fuller,KC@HOU,19.00,0,0,0,0,0,0,1,5,0,0,2,57,2,0,0,0,5
Nelson AgholorN. Agholor,ARI@PHI,19.00,0,0,0,0,0,0,0,0,0,0,4,93,1,0,0,0,5
Devin FunchessD. Funchess,CAR@DET,18.00,0,0,0,0,0,0,0,0,0,0,7,53,1,0,0,0,5
Cole BeasleyC. Beasley,GB@DAL,18.00,0,0,0,0,0,0,0,0,0,0,4,23,2,0,0,0,5
Pierre GarconP. Garcon,SF@IND,17.00,0,0,0,0,0,0,0,0,0,0,8,94,0,0,0,0,5
Mike WallaceM. Wallace,BAL@OAK,16.00,0,0,0,0,0,0,0,0,0,0,3,133,0,0,0,0,5
Torrey SmithT. Smith,ARI@PHI,16.00,0,0,0,0,0,0,1,-3,0,0,3,70,1,0,0,0,5
Marquise GoodwinM. Goodwin,SF@IND,16.00,0,0,0,0,0,0,0,0,0,0,5,116,0,0,0,0,5
Dez BryantD. Bryant,GB@DAL,16.00,0,0,0,0,0,0,0,0,0,0,5,52,1,0,0,0,5
Jarvis LandryJ. Landry,TEN@MIA,15.00,0,0,0,0,0,0,0,0,0,0,5,44,1,0,0,0,5
DeSean JacksonD. Jackson,NE@TB,15.00,0,0,0,0,0,0,0,0,0,0,5,106,0,0,0,0,5
Kelvin BenjaminK. Benjamin,CAR@DET,15.00,0,0,0,0,0,0,0,0,0,0,4,58,1,0,0,0,5
Danny AmendolaD. Amendola,NE@TB,15.00,0,0,0,0,0,0,0,0,0,0,8,77,0,0,0,0,5
Jermaine KearseJ. Kearse,NYJ@CLE,13.00,0,0,0,0,0,0,0,0,0,0,4,38,1,0,0,0,5
Brandin CooksB. Cooks,NE@TB,13.00,0,0,0,0,0,0,0,0,0,0,5,85,0,0,0,0,5
J.J. NelsonJ. Nelson,ARI@PHI,12.00,0,0,0,0,0,0,1,14,0,0,4,80,0,0,1,0,5
Ricardo LouisR. Louis,NYJ@CLE,12.00,0,0,0,0,0,0,0,0,0,0,5,71,0,0,0,0,5
Robert WoodsR. Woods,SEA@LA,11.00,0,0,0,0,0,0,1,8,0,0,5,66,0,0,0,0,5
Marvin JonesM. Jones,CAR@DET,11.00,0,0,0,0,0,0,0,0,0,0,6,54,0,0,0,0,5
Larry FitzgeraldL. Fitzgerald,ARI@PHI,11.00,0,0,0,0,0,0,0,0,0,0,6,51,0,0,0,0,5
Tavon AustinT. Austin,SEA@LA,11.00,0,0,0,0,0,0,6,27,1,0,3,14,0,0,1,0,5
Brandon TateB. Tate,BUF@CIN,10.00,0,0,0,0,0,0,0,0,0,0,2,25,1,0,0,0,5
Jordy NelsonJ. Nelson,GB@DAL,10.00,0,0,0,0,0,0,0,0,0,0,2,24,1,0,0,0,5
Jeremy MaclinJ. Maclin,BAL@OAK,10.00,0,0,0,0,0,0,0,0,0,0,6,43,0,0,0,0,5
Tyreek HillT. Hill,KC@HOU,10.00,0,0,0,0,0,0,0,0,0,0,4,68,0,0,0,0,5
John BrownJ. Brown,ARI@PHI,10.00,0,0,0,0,0,0,0,0,0,0,2,26,1,0,0,0,5
Keenan AllenK. Allen,LAC@NYG,10.00,0,0,0,0,0,0,0,0,0,0,4,67,0,0,0,0,5
Adam ThielenA. Thielen,MIN@CHI,9.00,0,0,0,0,0,0,1,11,0,0,5,34,0,0,0,0,5
Golden TateG. Tate,CAR@DET,9.00,0,0,0,0,0,0,0,0,0,0,5,48,0,0,0,0,5
JuJu Smith-SchusterJ. Smith-Schuster,JAX@PIT,9.00,0,0,0,0,0,0,0,0,0,0,4,58,0,0,0,0,5
Roger LewisR. Lewis,LAC@NYG,9.00,0,0,0,0,0,0,0,0,0,0,1,29,1,0,0,0,5
Mike EvansM. Evans,NE@TB,9.00,0,0,0,0,0,0,0,0,0,0,5,49,0,0,0,0,5
Kendall WrightK. Wright,MIN@CHI,8.00,0,0,0,0,0,0,0,0,0,0,4,46,0,0,0,0,5
Brandon LaFellB. LaFell,BUF@CIN,8.00,0,0,0,0,0,0,0,0,0,0,5,32,0,0,0,0,5
Adam HumphriesA. Humphries,NE@TB,8.00,0,0,0,0,0,0,0,0,0,0,3,51,0,0,0,0,5
Martavis BryantM. Bryant,JAX@PIT,8.00,0,0,0,0,0,0,1,13,0,0,5,21,0,0,0,0,5
Kasen WilliamsK. Williams,NYJ@CLE,7.00,0,0,0,0,0,0,0,0,0,0,4,33,0,0,0,0,5
Cooper KuppC. Kupp,SEA@LA,7.00,0,0,0,0,0,0,0,0,0,0,3,44,0,0,0,0,5
Jeremy KerleyJ. Kerley,NYJ@CLE,7.00,0,0,0,0,0,0,0,0,0,0,4,39,0,0,0,0,5
Eric DeckerE. Decker,TEN@MIA,7.00,0,0,0,0,0,0,0,0,0,0,4,34,0,0,0,0,5
Chris ConleyC. Conley,KC@HOU,7.00,0,0,0,0,0,0,0,0,0,0,3,46,0,0,0,0,5
Brice ButlerB. Butler,GB@DAL,7.00,0,0,0,0,0,0,0,0,0,0,2,57,0,0,0,0,5
Doug BaldwinD. Baldwin,SEA@LA,7.00,0,0,0,0,0,0,0,0,0,0,4,37,0,0,0,0,5
Paul RichardsonP. Richardson,SEA@LA,6.00,0,0,0,0,0,0,0,0,0,0,3,35,0,0,0,0,5
Donte MoncriefD. Moncrief,SF@IND,6.00,0,0,0,0,0,0,0,0,0,0,3,32,0,0,0,0,5
J.D. McKissicJ. McKissic,SEA@LA,6.00,0,0,0,0,0,0,2,0,0,0,3,36,0,0,0,0,5
Vince MayleV. Mayle,BAL@OAK,6.00,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,5
Rishard MatthewsR. Matthews,TEN@MIA,6.00,0,0,0,0,0,0,1,-3,0,0,3,34,0,0,0,0,5
Marqise LeeM. Lee,JAX@PIT,6.00,0,0,0,0,0,0,0,0,0,0,2,49,0,0,0,0,5
Alshon JefferyA. Jeffery,ARI@PHI,6.00,0,0,0,0,0,0,0,0,0,0,3,31,0,0,0,0,5
Randall CobbR. Cobb,GB@DAL,6.00,0,0,0,0,0,0,0,0,0,0,4,29,0,0,0,0,5
Jaron BrownJ. Brown,ARI@PHI,6.00,0,0,0,0,0,0,0,0,0,0,3,39,0,0,0,0,5
Seth RobertsS. Roberts,BAL@OAK,5.00,0,0,0,0,0,0,0,0,0,0,2,34,0,0,0,0,5
Tyler LockettT. Lockett,SEA@LA,5.00,0,0,0,0,0,0,1,7,0,0,3,26,0,0,0,0,5
Bruce EllingtonB. Ellington,KC@HOU,5.00,0,0,0,0,0,0,0,0,0,0,2,30,0,0,0,0,5
Seth DevalveS. Devalve,NYJ@CLE,5.00,0,0,0,0,0,0,0,0,0,0,3,24,0,0,0,0,5
Jared AbbrederisJ. Abbrederis,CAR@DET,5.00,0,0,0,0,0,0,0,0,0,0,2,37,0,0,0,0,5
Bryce TreggsB. Treggs,NYJ@CLE,4.00,0,0,0,0,0,0,0,0,0,0,2,28,0,0,0,0,5
Allen HurnsA. Hurns,JAX@PIT,4.00,0,0,0,0,0,0,0,0,0,0,2,21,0,0,0,0,5
Pharoh CooperP. Cooper,SEA@LA,4.00,0,0,0,0,0,0,0,0,0,0,2,22,0,0,0,0,5
Travis BenjaminT. Benjamin,LAC@NYG,4.00,0,0,0,0,0,0,1,14,0,0,2,18,0,0,0,0,5
Kamar AikenK. Aiken,SF@IND,4.00,0,0,0,0,0,0,0,0,0,0,2,22,0,0,0,0,5
Albert WilsonA. Wilson,KC@HOU,3.00,0,0,0,0,0,0,0,0,0,0,2,18,0,0,0,0,5
Tyrell WilliamsT. Williams,LAC@NYG,3.00,0,0,0,0,0,0,0,0,0,0,1,22,0,0,0,0,5
Terrance WilliamsT. Williams,GB@DAL,3.00,0,0,0,0,0,0,0,0,0,0,2,14,0,0,0,0,5
Russell ShepardR. Shepard,CAR@DET,3.00,0,0,0,0,0,0,0,0,0,0,2,15,0,0,0,0,5
Breshad PerrimanB. Perriman,BAL@OAK,3.00,0,0,0,0,0,0,0,0,0,0,2,15,0,0,0,0,5
Brandon MarshallB. Marshall,LAC@NYG,3.00,0,0,0,0,0,0,0,0,0,0,2,15,0,0,0,0,5
T.J. JonesT. Jones,CAR@DET,3.00,0,0,0,0,0,0,0,0,0,0,2,12,0,0,0,0,5
Robby AndersonR. Anderson,NYJ@CLE,3.00,0,0,0,0,0,0,0,0,0,0,2,16,0,0,0,0,5
Chris ThompsonC. Thompson,KC@HOU,2.00,0,0,0,0,0,0,0,0,0,0,1,19,0,0,0,0,5
Kenny StillsK. Stills,TEN@MIA,2.00,0,0,0,0,0,0,0,0,0,0,1,13,0,0,0,0,5
Demarcus RobinsonD. Robinson,KC@HOU,2.00,0,0,0,0,0,0,0,0,0,0,1,16,0,0,0,0,5
Tre McBrideT. McBride,MIN@CHI,2.00,0,0,0,0,0,0,0,0,0,0,1,18,0,0,0,0,5
Rashard HigginsR. Higgins,NYJ@CLE,2.00,0,0,0,0,0,0,0,0,0,0,2,7,0,0,0,0,5
Michael FloydM. Floyd,MIN@CHI,2.00,0,0,0,0,0,0,0,0,0,0,1,19,0,0,0,0,5
Alex EricksonA. Erickson,BUF@CIN,2.00,0,0,0,0,0,0,1,-6,0,0,1,12,0,0,0,0,5
Tyler BoydT. Boyd,BUF@CIN,2.00,0,0,0,0,0,0,0,0,0,0,2,6,0,0,0,0,5
Markus WheatonM. Wheaton,MIN@CHI,1.00,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0,5
Trent TaylorT. Taylor,SF@IND,1.00,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,5
ArDarius StewartA. Stewart,NYJ@CLE,1.00,0,0,0,0,0,0,2,12,0,0,0,0,0,0,0,0,5
Sterling ShepardS. Shepard,LAC@NYG,1.00,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0,5
Aldrick RobinsonA. Robinson,SF@IND,1.00,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,5
DeVante ParkerD. Parker,TEN@MIA,1.00,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,5
Max McCaffreyM. McCaffrey,JAX@PIT,1.00,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,5
Zay JonesZ. Jones,BUF@CIN,1.00,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0,5
Marcus JohnsonM. Johnson,ARI@PHI,1.00,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,5
Justin HunterJ. Hunter,JAX@PIT,1.00,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,5
Jakeem GrantJ. Grant,TEN@MIA,1.00,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,5
Chris GodwinC. Godwin,NE@TB,1.00,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0,5
Stefon DiggsS. Diggs,MIN@CHI,1.00,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,5
Amari CooperA. Cooper,BAL@OAK,1.00,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0,5
Keelan ColeK. Cole,JAX@PIT,1.00,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,5
Michael CampanaroM. Campanaro,BAL@OAK,1.00,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0,5
Taywan TaylorT. Taylor,TEN@MIA,0.00,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,5
Kaelin ClayK. Clay,BUF@CIN,0.00,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5
Tanner McEvoyT. McEvoy,SEA@LA,-2.00,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5
Antonio BrownA. Brown,PIT@KC,29.00,0,0,0,0,0,0,0,0,0,0,8,155,1,0,0,0,6
Larry FitzgeraldL. Fitzgerald,TB@ARI,28.00,0,0,0,0,0,0,0,0,0,0,10,138,1,0,1,0,6
Demaryius ThomasD. Thomas,NYG@DEN,22.00,0,0,0,0,0,0,0,0,0,0,10,133,0,0,1,0,6
Golden TateG. Tate,DET@NO,22.00,0,0,0,0,0,0,0,0,0,0,7,96,1,0,0,0,6
Marvin JonesM. Jones,DET@NO,21.00,0,0,0,0,0,0,0,0,0,0,6,96,1,0,0,0,6
Jarvis LandryJ. Landry,MIA@ATL,20.00,0,0,0,0,0,0,0,0,0,0,8,62,1,0,0,0,6
Adam ThielenA. Thielen,GB@MIN,18.00,0,0,0,0,0,0,0,0,0,0,9,96,0,0,0,0,6
Mike EvansM. Evans,TB@ARI,18.00,0,0,0,0,0,0,0,0,0,0,3,95,1,0,0,0,6
Kelvin BenjaminK. Benjamin,PHI@CAR,18.00,0,0,0,0,0,0,0,0,0,0,9,99,0,0,0,0,6
Michael CrabtreeM. Crabtree,LAC@OAK,17.00,0,0,0,0,0,0,0,0,0,0,6,52,1,0,0,0,6
Ted Ginn Jr.T. Ginn,DET@NO,16.00,0,0,0,0,0,0,1,3,0,0,4,66,1,0,0,0,6
Davante AdamsD. Adams,GB@MIN,16.00,0,0,0,0,0,0,0,0,0,0,5,54,1,0,0,0,6
Eric DeckerE. Decker,IND@TEN,15.00,0,0,0,0,0,0,0,0,0,0,7,88,0,0,0,0,6
Brandin CooksB. Cooks,NE@NYJ,15.00,0,0,0,0,0,0,0,0,0,0,6,93,0,0,0,0,6
John BrownJ. Brown,TB@ARI,15.00,0,0,0,0,0,0,0,0,0,0,3,63,1,0,0,0,6
Nelson AgholorN. Agholor,PHI@CAR,15.00,0,0,0,0,0,0,0,0,0,0,4,55,1,0,0,0,6
Taywan TaylorT. Taylor,IND@TEN,14.00,0,0,0,0,0,0,0,0,0,0,2,61,1,0,0,0,6
Kenny StillsK. Stills,MIA@ATL,14.00,0,0,0,0,0,0,0,0,0,0,4,49,1,0,0,0,6
Aldrick RobinsonA. Robinson,SF@WAS,14.00,0,0,0,0,0,0,0,0,0,0,2,66,1,0,0,0,6
Marqise LeeM. Lee,LA@JAX,14.00,0,0,0,0,0,0,1,17,0,0,5,83,0,0,0,0,6
Jeremy KerleyJ. Kerley,NE@NYJ,14.00,0,0,0,0,0,0,0,0,0,0,2,61,1,0,0,0,6
Will FullerW. Fuller,CLE@HOU,14.00,0,0,0,0,0,0,0,0,0,0,2,62,1,0,0,0,6
Julio JonesJ. Jones,MIA@ATL,13.00,0,0,0,0,0,0,0,0,0,0,6,72,0,0,0,0,6
Emmanuel SandersE. Sanders,NYG@DEN,12.00,0,0,0,0,0,0,0,0,0,0,5,76,0,0,0,0,6
Cordarrelle PattersonC. Patterson,LAC@OAK,12.00,0,0,0,0,0,0,3,55,1,0,1,5,0,0,0,0,6
Jordy NelsonJ. Nelson,GB@MIN,12.00,0,0,0,0,0,0,0,0,0,0,6,60,0,0,0,0,6
DeSean JacksonD. Jackson,TB@ARI,12.00,0,0,0,0,0,0,0,0,0,0,3,38,1,0,0,0,6
Robert WoodsR. Woods,LA@JAX,11.00,0,0,0,0,0,0,0,0,0,0,5,70,0,0,1,0,6
Donte MoncriefD. Moncrief,IND@TEN,11.00,0,0,0,0,0,0,0,0,0,0,5,67,0,0,0,0,6
Jermaine KearseJ. Kearse,NE@NYJ,11.00,0,0,0,0,0,0,0,0,0,0,4,79,0,0,0,0,6
Alshon JefferyA. Jeffery,PHI@CAR,11.00,0,0,0,0,0,0,0,0,0,0,4,71,0,0,0,0,6
Adam HumphriesA. Humphries,TB@ARI,11.00,0,0,0,0,0,0,0,0,0,0,6,51,0,0,0,0,6
Marvin HallM. Hall,MIA@ATL,11.00,0,0,0,0,0,0,0,0,0,0,1,40,1,0,0,0,6
Robby AndersonR. Anderson,NE@NYJ,11.00,0,0,0,0,0,0,0,0,0,0,4,76,0,0,0,0,6
Rishard MatthewsR. Matthews,IND@TEN,10.00,0,0,0,0,0,0,0,0,0,0,4,69,0,0,0,0,6
Pierre GarconP. Garcon,SF@WAS,10.00,0,0,0,0,0,0,0,0,0,0,5,55,0,0,0,0,6
DeAndre HopkinsD. Hopkins,CLE@HOU,9.00,0,0,0,0,0,0,0,0,0,0,2,19,1,0,0,0,6
Keenan AllenK. Allen,LAC@OAK,9.00,0,0,0,0,0,0,0,0,0,0,5,45,0,0,0,0,6
Kasen WilliamsK. Williams,CLE@HOU,8.00,0,0,0,0,0,0,0,0,0,0,4,41,0,0,0,0,6
Laquon TreadwellL. Treadwell,GB@MIN,8.00,0,0,0,0,0,0,0,0,0,0,3,51,0,0,0,0,6
Braxton MillerB. Miller,CLE@HOU,8.00,0,0,0,0,0,0,0,0,0,0,2,-5,1,0,0,0,6
Tyreek HillT. Hill,PIT@KC,8.00,0,0,0,0,0,0,1,-9,0,0,5,34,0,0,0,0,6
Josh DoctsonJ. Doctson,SF@WAS,8.00,0,0,0,0,0,0,0,0,0,0,1,11,1,0,0,0,6
Seth DevalveS. Devalve,CLE@HOU,8.00,0,0,0,0,0,0,0,0,0,0,2,9,1,0,0,0,6
Chris MooreC. Moore,CHI@BAL,7.00,0,0,0,0,0,0,0,0,0,0,3,44,0,0,0,0,6
Taylor GabrielT. Gabriel,MIA@ATL,7.00,0,0,0,0,0,0,0,0,0,0,4,39,0,0,0,0,6
Amari CooperA. Cooper,LAC@OAK,7.00,0,0,0,0,0,0,0,0,0,0,5,28,0,0,0,0,6
Danny AmendolaD. Amendola,NE@NYJ,7.00,0,0,0,0,0,0,0,0,0,0,3,40,0,0,0,0,6
Mike WallaceM. Wallace,CHI@BAL,6.00,0,0,0,0,0,0,0,0,0,0,3,30,0,0,0,0,6
JuJu Smith-SchusterJ. Smith-Schuster,PIT@KC,6.00,0,0,0,0,0,0,0,0,0,0,3,32,0,0,0,0,6
Seth RobertsS. Roberts,LAC@OAK,6.00,0,0,0,0,0,0,0,0,0,0,3,35,0,0,0,0,6
T.J. JonesT. Jones,DET@NO,6.00,0,0,0,0,0,0,0,0,0,0,3,33,0,0,0,0,6
Allen HurnsA. Hurns,LA@JAX,6.00,0,0,0,0,0,0,0,0,0,0,3,37,0,0,0,0,6
Justin HardyJ. Hardy,MIA@ATL,6.00,0,0,0,0,0,0,0,0,0,0,3,34,0,0,0,0,6
Ryan GrantR. Grant,SF@WAS,6.00,0,0,0,0,0,0,0,0,0,0,3,39,0,0,0,0,6
Devin FunchessD. Funchess,PHI@CAR,6.00,0,0,0,0,0,0,0,0,0,0,3,36,0,0,0,0,6
Kendall WrightK. Wright,CHI@BAL,5.00,0,0,0,0,0,0,0,0,0,0,2,36,0,0,0,0,6
Jordan TaylorJ. Taylor,NYG@DEN,5.00,0,0,0,0,0,0,0,0,0,0,3,26,0,0,0,0,6
Terrelle PryorT. Pryor,SF@WAS,5.00,0,0,0,0,0,0,0,0,0,0,3,23,0,0,0,0,6
Ricardo LouisR. Louis,CLE@HOU,5.00,0,0,0,0,0,0,0,0,0,0,3,25,0,0,0,0,6
Cooper KuppC. Kupp,LA@JAX,5.00,0,0,0,0,0,0,0,0,0,0,2,35,0,0,0,0,6
Mack HollinsM. Hollins,PHI@CAR,5.00,0,0,0,0,0,0,0,0,0,0,2,38,0,0,0,0,6
Bennie FowlerB. Fowler,NYG@DEN,5.00,0,0,0,0,0,0,0,0,0,0,3,21,0,0,0,0,6
Jamison CrowderJ. Crowder,SF@WAS,5.00,0,0,0,0,0,0,1,11,0,0,3,15,0,0,0,0,6
Randall CobbR. Cobb,GB@MIN,5.00,0,0,0,0,0,0,0,0,0,0,3,28,0,0,0,0,6
Michael CampanaroM. Campanaro,CHI@BAL,5.00,0,0,0,0,0,0,0,0,0,0,3,24,0,0,0,0,6
Tyrell WilliamsT. Williams,LAC@OAK,4.00,0,0,0,0,0,0,0,0,0,0,3,27,0,0,1,0,6
Michael ThomasM. Thomas,DET@NO,4.00,0,0,0,0,0,0,0,0,0,0,3,11,0,0,0,0,6
Marquise GoodwinM. Goodwin,SF@WAS,4.00,0,0,0,0,0,0,1,6,0,0,2,26,0,0,0,0,6
Bruce EllingtonB. Ellington,CLE@HOU,4.00,0,0,0,0,0,0,0,0,0,0,2,22,0,0,0,0,6
Brandon ColemanB. Coleman,DET@NO,4.00,0,0,0,0,0,0,0,0,0,0,2,23,0,0,0,0,6
Martavis BryantM. Bryant,PIT@KC,4.00,0,0,0,0,0,0,0,0,0,0,2,27,0,0,0,0,6
Jaron BrownJ. Brown,TB@ARI,4.00,0,0,0,0,0,0,0,0,0,0,1,30,0,0,0,0,6
Kamar AikenK. Aiken,IND@TEN,4.00,0,0,0,0,0,0,0,0,0,0,2,21,0,0,0,0,6
Bryce TreggsB. Treggs,CLE@HOU,3.00,0,0,0,0,0,0,0,0,0,0,1,20,0,0,0,0,6
Trent TaylorT. Taylor,SF@WAS,3.00,0,0,0,0,0,0,0,0,0,0,2,11,0,0,0,0,6
Russell ShepardR. Shepard,PHI@CAR,3.00,0,0,0,0,0,0,0,0,0,0,2,12,0,0,0,0,6
Mike WilliamsM. Williams,LAC@OAK,2.00,0,0,0,0,0,0,0,0,0,0,1,15,0,0,0,0,6
Sammy WatkinsS. Watkins,LA@JAX,2.00,0,0,0,0,0,0,0,0,0,0,1,11,0,0,0,0,6
Willie SneadW. Snead,DET@NO,2.00,0,0,0,0,0,0,0,0,0,0,1,11,0,0,0,0,6
Demarcus RobinsonD. Robinson,PIT@KC,2.00,0,0,0,0,0,0,0,0,0,0,1,16,0,0,0,0,6
Roger LewisR. Lewis,NYG@DEN,2.00,0,0,0,0,0,0,0,0,0,0,1,15,0,0,0,0,6
Marcus JohnsonM. Johnson,PHI@CAR,2.00,0,0,0,0,0,0,0,0,0,0,1,16,0,0,0,0,6
Chris HoganC. Hogan,NE@NYJ,2.00,0,0,0,0,0,0,0,0,0,0,1,19,0,0,0,0,6
T.Y. HiltonT. Hilton,IND@TEN,2.00,0,0,0,0,0,0,0,0,0,0,1,19,0,0,0,0,6
Rashard HigginsR. Higgins,CLE@HOU,2.00,0,0,0,0,0,0,0,0,0,0,1,13,0,0,0,0,6
Sammie CoatesS. Coates,CLE@HOU,2.00,0,0,0,0,0,0,0,0,0,0,1,11,0,0,0,0,6
ArDarius StewartA. Stewart,NE@NYJ,1.00,0,0,0,0,0,0,1,6,0,0,1,2,0,0,0,0,6
Torrey SmithT. Smith,PHI@CAR,1.00,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,6
J.J. NelsonJ. Nelson,TB@ARI,1.00,0,0,0,0,0,0,1,16,0,0,0,0,0,0,0,0,6
Isaiah McKenzieI. McKenzie,NYG@DEN,1.00,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6
Chris MatthewsC. Matthews,CHI@BAL,1.00,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,6
Tavarres KingT. King,NYG@DEN,1.00,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,6
Jakeem GrantJ. Grant,MIA@ATL,1.00,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,6
Chris GodwinC. Godwin,TB@ARI,1.00,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0,6
Michael FloydM. Floyd,GB@MIN,1.00,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,6
Keelan ColeK. Cole,LA@JAX,1.00,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,6
Geronimo AllisonG. Allison,GB@MIN,1.00,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,6
Jared AbbrederisJ. Abbrederis,DET@NO,1.00,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,6
Curtis SamuelC. Samuel,PHI@CAR,0.00,0,0,0,0,0,0,1,8,0,0,0,0,0,0,0,0,6
Bernard ReedyB. Reedy,TB@ARI,0.00,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,6
Niles PaulN. Paul,SF@WAS,0.00,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,6
Tavon AustinT. Austin,LA@JAX,0.00,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,6
Amari CooperA. Cooper,KC@OAK,44.00,0,0,0,0,0,0,0,0,0,0,11,210,2,0,0,0,7
Kenny StillsK. Stills,NYJ@MIA,26.00,0,0,0,0,0,0,0,0,0,0,6,85,2,0,0,0,7
Julio JonesJ. Jones,ATL@NE,24.00,0,0,0,0,0,0,0,0,0,0,9,99,1,0,0,0,7
Tyreek HillT. Hill,KC@OAK,24.00,0,0,0,0,0,0,2,7,0,0,6,125,1,0,0,0,7
Doug BaldwinD. Baldwin,SEA@NYG,24.00,0,0,0,0,0,0,0,0,0,0,9,92,1,0,0,0,7
Jarvis LandryJ. Landry,NYJ@MIA,22.00,0,0,0,0,0,0,0,0,0,0,7,93,1,0,0,0,7
Ted Ginn Jr.T. Ginn,NO@GB,21.00,0,0,0,0,0,0,0,0,0,0,7,141,0,0,0,0,7
Mike EvansM. Evans,TB@BUF,21.00,0,0,0,0,0,0,0,0,0,0,7,88,1,0,0,0,7
Dez BryantD. Bryant,DAL@SF,19.00,0,0,0,0,0,0,0,0,0,0,7,63,1,0,0,0,7
Brandin CooksB. Cooks,ATL@NE,16.00,0,0,0,0,0,0,0,0,0,0,4,65,1,0,0,0,7
Antonio BrownA. Brown,CIN@PIT,16.00,0,0,0,0,0,0,0,0,0,0,4,65,1,0,0,0,7
Michael ThomasM. Thomas,NO@GB,15.00,0,0,0,0,0,0,0,0,0,0,7,82,0,0,0,0,7
Cooper KuppC. Kupp,ARI@LA,15.00,0,0,0,0,0,0,0,0,0,0,4,51,1,0,0,0,7
Allen HurnsA. Hurns,JAX@IND,15.00,0,0,0,0,0,0,0,0,0,0,5,101,0,0,0,0,7
Deonte ThompsonD. Thompson,TB@BUF,14.00,0,0,0,0,0,0,1,0,0,0,4,107,0,0,0,0,7
Paul RichardsonP. Richardson,SEA@NYG,14.00,0,0,0,0,0,0,0,0,0,0,2,61,1,0,0,0,7
Nelson AgholorN. Agholor,WAS@PHI,14.00,0,0,0,0,0,0,0,0,0,0,4,45,1,0,0,0,7
Albert WilsonA. Wilson,KC@OAK,13.00,0,0,0,0,0,0,0,0,0,0,1,63,1,0,0,0,7
Mack HollinsM. Hollins,WAS@PHI,13.00,0,0,0,0,0,0,0,0,0,0,1,64,1,0,0,0,7
Mohamed SanuM. Sanu,ATL@NE,12.00,0,0,0,0,0,0,0,0,0,0,6,65,0,0,0,0,7
Brandon LaFellB. LaFell,CIN@PIT,12.00,0,0,0,0,0,0,0,0,0,0,4,28,1,0,0,0,7
DeSean JacksonD. Jackson,TB@BUF,12.00,0,0,0,0,0,0,0,0,0,0,5,73,0,0,0,0,7
Marquise GoodwinM. Goodwin,DAL@SF,12.00,0,0,0,0,0,0,0,0,0,0,4,80,0,0,0,0,7
Robby AndersonR. Anderson,NYJ@MIA,12.00,0,0,0,0,0,0,0,0,0,0,3,35,1,0,0,0,7
JuJu Smith-SchusterJ. Smith-Schuster,CIN@PIT,11.00,0,0,0,0,0,0,0,0,0,0,2,39,1,0,0,0,7
Demarcus RobinsonD. Robinson,KC@OAK,11.00,0,0,0,0,0,0,0,0,0,0,5,69,0,0,0,0,7
