player,game,pts,p_att,p_cmp,p_yds,p_td,p_int,p_2pts,rush_att,rush_yds,rush_td,rush_2pts,receptions,rec_yds,rec_td,rec_2pts,fumbles,fumble_td,week
Tyler LockettT. Lockett,TB@SEA,40.00,0,0,0,0,0,0,0,0,0,0,13,152,2,0,0,0,9
Mike EvansM. Evans,TB@SEA,36.00,0,0,0,0,0,0,0,0,0,0,12,180,1,0,0,0,9
D.K. MetcalfD. Metcalf,TB@SEA,26.00,0,0,0,0,0,0,1,7,0,0,6,123,1,1,0,0,9
Marvin JonesM. Jones,DET@OAK,26.00,0,0,0,0,0,0,0,0,0,0,8,126,1,0,0,0,9
Tyreek HillT. Hill,MIN@KC,26.00,0,0,0,0,0,0,1,5,0,0,6,140,1,0,0,0,9
Preston WilliamsP. Williams,NYJ@MIA,24.00,0,0,0,0,0,0,0,0,0,0,5,72,2,0,0,0,9
Mohamed SanuM. Sanu,NE@BAL,24.00,0,0,0,0,0,0,0,0,0,0,10,81,1,0,0,0,9
Emmanuel SandersE. Sanders,SF@ARI,24.00,0,0,0,0,0,0,0,0,0,0,7,112,1,0,0,0,9
Kenny GolladayK. Golladay,DET@OAK,23.00,0,0,0,0,0,0,0,0,0,0,4,132,1,0,0,0,9
Jamison CrowderJ. Crowder,NYJ@MIA,22.00,0,0,0,0,0,0,0,0,0,0,8,83,1,0,0,0,9
Zach PascalZ. Pascal,IND@PIT,18.00,0,0,0,0,0,0,0,0,0,0,5,76,1,0,0,0,9
DeAndre HopkinsD. Hopkins,HOU@JAX,18.00,0,0,0,0,0,0,1,6,0,0,8,48,1,0,0,0,9
Amari CooperA. Cooper,DAL@NYG,18.00,0,0,0,0,0,0,0,0,0,0,4,80,1,0,0,0,9
Hunter RenfrowH. Renfrow,DET@OAK,17.00,0,0,0,0,0,0,0,0,0,0,6,54,1,0,0,0,9
D.J. MooreD. Moore,TEN@CAR,17.00,0,0,0,0,0,0,0,0,0,0,7,101,0,0,0,0,9
Jarvis LandryJ. Landry,CLE@DEN,17.00,0,0,0,0,0,0,0,0,0,0,6,51,1,0,0,0,9
Julian EdelmanJ. Edelman,NE@BAL,17.00,0,0,0,0,0,0,0,0,0,0,10,89,0,0,1,0,9
Courtland SuttonC. Sutton,CLE@DEN,16.00,0,0,0,0,0,0,1,7,0,0,5,56,1,0,0,0,9
Curtis SamuelC. Samuel,TEN@CAR,16.00,0,0,0,0,0,0,1,10,0,0,3,64,1,0,0,0,9
J.D. McKissicJ. McKissic,DET@OAK,16.00,0,0,0,0,0,0,4,32,0,0,3,40,1,0,0,0,9
DeVante ParkerD. Parker,NYJ@MIA,15.00,0,0,0,0,0,0,0,0,0,0,4,57,1,0,0,0,9
Andy IsabellaA. Isabella,SF@ARI,15.00,0,0,0,0,0,0,0,0,0,0,1,88,1,0,0,0,9
Mike WilliamsM. Williams,GB@LAC,14.00,0,0,0,0,0,0,1,2,0,0,3,111,0,0,0,0,9
Breshad PerrimanB. Perriman,TB@SEA,14.00,0,0,0,0,0,0,0,0,0,0,4,42,1,0,0,0,9
Sammy WatkinsS. Watkins,MIN@KC,13.00,0,0,0,0,0,0,0,0,0,0,7,63,0,0,0,0,9
Chris GodwinC. Godwin,TB@SEA,13.00,0,0,0,0,0,0,1,8,0,0,7,61,0,0,0,0,9
Keelan ColeK. Cole,HOU@JAX,13.00,0,0,0,0,0,0,0,0,0,0,5,80,0,0,0,0,9
Odell Beckham Jr.O. Beckham,CLE@DEN,13.00,0,0,0,0,0,0,1,-5,0,0,5,87,0,0,0,0,9
Parris CampbellP. Campbell,IND@PIT,12.00,0,0,0,0,0,0,3,27,0,0,5,53,0,0,0,0,9
A.J. BrownA. Brown,TEN@CAR,12.00,0,0,0,0,0,0,0,0,0,0,4,81,0,0,0,0,9
Golden TateG. Tate,DAL@NYG,11.00,0,0,0,0,0,0,1,16,0,0,6,42,0,0,0,0,9
Michael GallupM. Gallup,DAL@NYG,11.00,0,0,0,0,0,0,0,0,0,0,2,33,1,0,0,0,9
John BrownJ. Brown,WAS@BUF,11.00,0,0,0,0,0,0,0,0,0,0,4,76,0,0,0,0,9
Davante AdamsD. Adams,GB@LAC,11.00,0,0,0,0,0,0,0,0,0,0,7,41,0,0,0,0,9
James WashingtonJ. Washington,IND@PIT,10.00,0,0,0,0,0,0,0,0,0,0,4,69,0,0,0,0,9
Chester RogersC. Rogers,IND@PIT,10.00,0,0,0,0,0,0,0,0,0,0,3,22,1,0,1,0,9
KeeSean JohnsonK. Johnson,SF@ARI,10.00,0,0,0,0,0,0,0,0,0,0,2,22,1,0,0,0,9
Adam HumphriesA. Humphries,TEN@CAR,10.00,0,0,0,0,0,0,0,0,0,0,4,65,0,0,0,0,9
Kenny StillsK. Stills,HOU@JAX,9.00,0,0,0,0,0,0,0,0,0,0,4,52,0,0,0,0,9
Dante PettisD. Pettis,SF@ARI,9.00,0,0,0,0,0,0,0,0,0,0,1,21,1,0,0,0,9
Taylor GabrielT. Gabriel,CHI@PHI,9.00,0,0,0,0,0,0,0,0,0,0,3,69,0,0,0,0,9
Antonio CallawayA. Callaway,CLE@DEN,9.00,0,0,0,0,0,0,0,0,0,0,4,56,0,0,0,0,9
Cole BeasleyC. Beasley,WAS@BUF,9.00,0,0,0,0,0,0,0,0,0,0,2,13,1,0,0,0,9
Laquon TreadwellL. Treadwell,MIN@KC,8.00,0,0,0,0,0,0,0,0,0,0,3,58,0,0,0,0,9
Deebo SamuelD. Samuel,SF@ARI,8.00,0,0,0,0,0,0,0,0,0,0,4,40,0,0,0,0,9
Paul RichardsonP. Richardson,WAS@BUF,8.00,0,0,0,0,0,0,0,0,0,0,4,42,0,0,0,0,9
Cody LatimerC. Latimer,DAL@NYG,8.00,0,0,0,0,0,0,0,0,0,0,2,8,1,0,0,0,9
Seth DevalveS. Devalve,HOU@JAX,8.00,0,0,0,0,0,0,0,0,0,0,4,41,0,0,0,0,9
Corey DavisC. Davis,TEN@CAR,8.00,0,0,0,0,0,0,0,0,0,0,4,48,0,0,0,0,9
Randall CobbR. Cobb,DAL@NYG,8.00,0,0,0,0,0,0,1,0,0,0,6,35,0,0,1,0,9
Tyrell WilliamsT. Williams,DET@OAK,7.00,0,0,0,0,0,0,0,0,0,0,3,48,0,0,0,0,9
Terry McLaurinT. McLaurin,WAS@BUF,7.00,0,0,0,0,0,0,0,0,0,0,4,39,0,0,0,0,9
Allen LazardA. Lazard,GB@LAC,7.00,0,0,0,0,0,0,0,0,0,0,3,44,0,0,0,0,9
Olabisi JohnsonO. Johnson,MIN@KC,7.00,0,0,0,0,0,0,0,0,0,0,1,4,1,0,0,0,9
Alshon JefferyA. Jeffery,CHI@PHI,7.00,0,0,0,0,0,0,0,0,0,0,4,36,0,0,0,0,9
Larry FitzgeraldL. Fitzgerald,SF@ARI,7.00,0,0,0,0,0,0,0,0,0,0,4,38,0,0,0,0,9
D.J. CharkD. Chark,HOU@JAX,7.00,0,0,0,0,0,0,0,0,0,0,4,32,0,0,0,0,9
Marquise BrownM. Brown,NE@BAL,7.00,0,0,0,0,0,0,0,0,0,0,3,48,0,0,0,0,9
Kendrick BourneK. Bourne,SF@ARI,7.00,0,0,0,0,0,0,0,0,0,0,1,7,1,0,0,0,9
Keenan AllenK. Allen,GB@LAC,7.00,0,0,0,0,0,0,0,0,0,0,3,40,0,0,0,0,9
Jakeem GrantJ. Grant,NYJ@MIA,6.00,0,0,0,0,0,0,0,0,0,0,3,33,0,0,0,0,9
Tajae SharpeT. Sharpe,TEN@CAR,5.00,0,0,0,0,0,0,0,0,0,0,2,31,0,0,0,0,9
Zay JonesZ. Jones,DET@OAK,5.00,0,0,0,0,0,0,1,3,0,0,3,21,0,0,0,0,9
Bennie FowlerB. Fowler,DAL@NYG,5.00,0,0,0,0,0,0,0,0,0,0,3,22,0,0,0,0,9
Chris ConleyC. Conley,HOU@JAX,5.00,0,0,0,0,0,0,0,0,0,0,2,32,0,0,0,0,9
Robby AndersonR. Anderson,NYJ@MIA,5.00,0,0,0,0,0,0,0,0,0,0,2,33,0,0,0,0,9
Danny AmendolaD. Amendola,DET@OAK,5.00,0,0,0,0,0,0,0,0,0,0,3,29,0,0,0,0,9
Nelson AgholorN. Agholor,CHI@PHI,5.00,0,0,0,0,0,0,0,0,0,0,3,21,0,0,0,0,9
JuJu Smith-SchusterJ. Smith-Schuster,IND@PIT,4.00,0,0,0,0,0,0,0,0,0,0,3,16,0,0,0,0,9
Isaiah McKenzieI. McKenzie,WAS@BUF,4.00,0,0,0,0,0,0,0,0,0,0,3,12,0,0,0,0,9
Marcell AtemanM. Ateman,DET@OAK,4.00,0,0,0,0,0,0,0,0,0,0,1,34,0,0,0,0,9
Geronimo AllisonG. Allison,GB@LAC,4.00,0,0,0,0,0,0,0,0,0,0,2,21,0,0,0,0,9
Demaryius ThomasD. Thomas,NYJ@MIA,3.00,0,0,0,0,0,0,0,0,0,0,2,19,0,0,0,0,9
Willie SneadW. Snead,NE@BAL,3.00,0,0,0,0,0,0,0,0,0,0,2,15,0,0,0,0,9
Vyncint SmithV. Smith,NYJ@MIA,3.00,0,0,0,0,0,0,0,0,0,0,1,20,0,0,0,0,9
Kalif RaymondK. Raymond,TEN@CAR,3.00,0,0,0,0,0,0,0,0,0,0,2,19,0,0,0,0,9
David MooreD. Moore,TB@SEA,3.00,0,0,0,0,0,0,0,0,0,0,2,18,0,0,0,0,9
Allen HurnsA. Hurns,NYJ@MIA,3.00,0,0,0,0,0,0,0,0,0,0,2,16,0,0,0,0,9
Phillip DorsettP. Dorsett,NE@BAL,3.00,0,0,0,0,0,0,0,0,0,0,2,13,0,0,0,0,9
Pharoh CooperP. Cooper,SF@ARI,3.00,0,0,0,0,0,0,0,0,0,0,2,15,0,0,0,0,9
C.J. BoardC. Board,HOU@JAX,3.00,0,0,0,0,0,0,0,0,0,0,1,23,0,0,0,0,9
Steven SimsS. Sims,WAS@BUF,2.00,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0,9
Christian KirkC. Kirk,SF@ARI,2.00,0,0,0,0,0,0,1,8,0,0,2,8,0,0,0,0,9
Khadarel HodgeK. Hodge,CLE@DEN,2.00,0,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0,9
Stefon DiggsS. Diggs,MIN@KC,2.00,0,0,0,0,0,0,1,12,0,0,1,4,0,0,0,0,9
Derek CarrierD. Carrier,DET@OAK,2.00,0,0,0,0,0,0,1,27,0,0,0,0,0,0,0,0,9
Albert WilsonA. Wilson,NYJ@MIA,1.00,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,9
Darius SlaytonD. Slayton,DAL@NYG,1.00,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,9
Demarcus RobinsonD. Robinson,MIN@KC,1.00,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,9
Allen RobinsonA. Robinson,CHI@PHI,1.00,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,9
Trey QuinnT. Quinn,WAS@BUF,1.00,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0,9
Cordarrelle PattersonC. Patterson,CHI@PHI,1.00,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,9
Diontae JohnsonD. Johnson,IND@PIT,1.00,0,0,0,0,0,0,1,2,0,0,1,3,0,0,0,0,9
DeSean JacksonD. Jackson,CHI@PHI,1.00,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,9
Kelvin HarmonK. Harmon,WAS@BUF,1.00,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,9
DeAndre CarterD. Carter,HOU@JAX,1.00,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0,9
Jarius WrightJ. Wright,TEN@CAR,0.00,0,0,0,0,0,0,1,-7,0,0,0,0,0,0,0,0,9
Diontae SpencerD. Spencer,CLE@DEN,0.00,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,9
Marvin HallM. Hall,DET@OAK,0.00,0,0,0,0,0,0,1,7,0,0,0,0,0,0,0,0,9
Mecole HardmanM. Hardman,MIN@KC,-1.00,0,0,0,0,0,0,1,7,0,0,0,0,0,0,1,0,9
Christian KirkC. Kirk,ARI@TB,37.00,0,0,0,0,0,0,0,0,0,0,6,138,3,0,0,0,10
Darius SlaytonD. Slayton,NYG@NYJ,34.00,0,0,0,0,0,0,0,0,0,0,10,121,2,0,0,0,10
Tyreek HillT. Hill,KC@TEN,32.00,0,0,0,0,0,0,1,3,0,0,11,157,1,0,0,0,10
Amari CooperA. Cooper,MIN@DAL,31.00,0,0,0,0,0,0,0,0,0,0,11,147,1,0,0,0,10
Michael ThomasM. Thomas,ATL@NO,28.00,0,0,0,0,0,0,0,0,0,0,13,152,0,0,0,0,10
Golden TateG. Tate,NYG@NYJ,24.00,0,0,0,0,0,0,0,0,0,0,4,95,2,0,1,0,10
Jarvis LandryJ. Landry,BUF@CLE,24.00,0,0,0,0,0,0,0,0,0,0,9,97,1,0,0,0,10
Randall CobbR. Cobb,MIN@DAL,22.00,1,0,0,0,0,0,0,0,0,0,6,106,1,0,0,0,10
D.J. MooreD. Moore,CAR@GB,21.00,0,0,0,0,0,0,0,0,0,0,9,120,0,0,0,0,10
James WashingtonJ. Washington,LA@PIT,20.00,0,0,0,0,0,0,0,0,0,0,6,90,1,0,1,0,10
Deebo SamuelD. Samuel,SEA@SF,19.00,0,0,0,0,0,0,0,0,0,0,8,112,0,0,0,0,10
Jamison CrowderJ. Crowder,NYG@NYJ,19.00,0,0,0,0,0,0,0,0,0,0,5,81,1,0,0,0,10
Marquise BrownM. Brown,BAL@CIN,18.00,0,0,0,0,0,0,0,0,0,0,4,80,1,0,0,0,10
Davante AdamsD. Adams,CAR@GB,18.00,0,0,0,0,0,0,0,0,0,0,7,118,0,0,0,0,10
Michael GallupM. Gallup,MIN@DAL,17.00,0,0,0,0,0,0,0,0,0,0,4,76,1,0,0,0,10
Robert WoodsR. Woods,LA@PIT,16.00,0,0,0,0,0,0,0,0,0,0,7,95,0,0,0,0,10
Kendrick BourneK. Bourne,SEA@SF,16.00,0,0,0,0,0,0,0,0,0,0,4,42,1,1,0,0,10
Larry FitzgeraldL. Fitzgerald,ARI@TB,15.00,0,0,0,0,0,0,0,0,0,0,8,71,0,0,0,0,10
Keenan AllenK. Allen,LAC@OAK,15.00,0,0,0,0,0,0,1,18,0,0,8,68,0,0,0,0,10
Demaryius ThomasD. Thomas,NYG@NYJ,14.00,0,0,0,0,0,0,0,0,0,0,6,84,0,0,0,0,10
Allen RobinsonA. Robinson,DET@CHI,14.00,0,0,0,0,0,0,0,0,0,0,6,86,0,0,0,0,10
Kenny GolladayK. Golladay,DET@CHI,14.00,0,0,0,0,0,0,0,0,0,0,3,57,1,0,0,0,10
Curtis SamuelC. Samuel,CAR@GB,13.00,0,0,0,0,0,0,0,0,0,0,4,35,1,0,0,0,10
Mecole HardmanM. Hardman,KC@TEN,13.00,0,0,0,0,0,0,0,0,0,0,1,63,1,0,0,0,10
Chris GodwinC. Godwin,ARI@TB,13.00,0,0,0,0,0,0,0,0,0,0,6,74,0,0,0,0,10
Taylor GabrielT. Gabriel,DET@CHI,13.00,0,0,0,0,0,0,1,-1,0,0,4,39,1,0,0,0,10
D.K. MetcalfD. Metcalf,SEA@SF,12.00,0,0,0,0,0,0,0,0,0,0,6,70,0,0,1,0,10
Marvin JonesM. Jones,DET@CHI,12.00,0,0,0,0,0,0,0,0,0,0,5,77,0,0,0,0,10
Mike EvansM. Evans,ARI@TB,12.00,0,0,0,0,0,0,0,0,0,0,4,82,0,0,0,0,10
John BrownJ. Brown,BUF@CLE,12.00,0,0,0,0,0,0,0,0,0,0,5,77,0,0,0,0,10
Tyler BoydT. Boyd,BAL@CIN,12.00,0,0,0,0,0,0,0,0,0,0,6,62,0,0,0,0,10
DeVante ParkerD. Parker,MIA@IND,11.00,0,0,0,0,0,0,0,0,0,0,5,69,0,0,0,0,10
Cole BeasleyC. Beasley,BUF@CLE,11.00,0,0,0,0,0,0,0,0,0,0,4,74,0,0,0,0,10
J.D. McKissicJ. McKissic,DET@CHI,10.00,0,0,0,0,0,0,10,36,0,0,6,19,0,0,0,0,10
Julio JonesJ. Jones,ATL@NO,10.00,0,0,0,0,0,0,0,0,0,0,3,79,0,0,0,0,10
Diontae JohnsonD. Johnson,LA@PIT,10.00,0,0,0,0,0,0,0,0,0,0,4,64,0,0,0,0,10
Andy IsabellaA. Isabella,ARI@TB,10.00,0,0,0,0,0,0,0,0,0,0,3,78,0,0,0,0,10
Odell Beckham Jr.O. Beckham,BUF@CLE,10.00,0,0,0,0,0,0,0,0,0,0,5,57,0,0,0,0,10
Sammy WatkinsS. Watkins,KC@TEN,9.00,0,0,0,0,0,0,2,12,0,0,5,39,0,0,0,0,10
Demarcus RobinsonD. Robinson,KC@TEN,9.00,0,0,0,0,0,0,0,0,0,0,4,56,0,0,0,0,10
Adam HumphriesA. Humphries,KC@TEN,9.00,0,0,0,0,0,0,0,0,0,0,1,23,1,0,0,0,10
Hunter RenfrowH. Renfrow,LAC@OAK,8.00,0,0,0,0,0,0,0,0,0,0,4,42,0,0,0,0,10
Mike WilliamsM. Williams,LAC@OAK,7.00,0,0,0,0,0,0,0,0,0,0,2,55,0,0,0,0,10
JuJu Smith-SchusterJ. Smith-Schuster,LA@PIT,7.00,0,0,0,0,0,0,0,0,0,0,3,44,0,0,0,0,10
Josh ReynoldsJ. Reynolds,LA@PIT,7.00,0,0,0,0,0,0,0,0,0,0,3,49,0,0,0,0,10
Rashard HigginsR. Higgins,BUF@CLE,7.00,0,0,0,0,0,0,0,0,0,0,1,7,1,0,0,0,10
Stefon DiggsS. Diggs,MIN@DAL,7.00,0,0,0,0,0,0,0,0,0,0,3,49,0,0,0,0,10
Auden TateA. Tate,BAL@CIN,6.00,0,0,0,0,0,0,0,0,0,0,3,36,0,0,0,0,10
Calvin RidleyC. Ridley,ATL@NO,6.00,0,0,0,0,0,0,1,19,0,0,3,28,0,0,0,0,10
Kalif RaymondK. Raymond,KC@TEN,6.00,0,0,0,0,0,0,0,0,0,0,1,52,0,0,0,0,10
Russell GageR. Gage,ATL@NO,6.00,0,0,0,0,0,0,0,0,0,0,4,23,0,0,0,0,10
Danny AmendolaD. Amendola,DET@CHI,6.00,0,0,0,0,0,0,0,0,0,0,4,29,0,0,0,0,10
Tyrell WilliamsT. Williams,LAC@OAK,5.00,0,0,0,0,0,0,0,0,0,0,3,25,0,0,0,0,10
Malik TurnerM. Turner,SEA@SF,5.00,0,0,0,0,0,0,0,0,0,0,2,35,0,0,0,0,10
Chester RogersC. Rogers,MIA@IND,5.00,0,0,0,0,0,0,0,0,0,0,2,31,0,0,0,0,10
Scott MillerS. Miller,ARI@TB,5.00,0,0,0,0,0,0,0,0,0,0,2,33,0,0,0,0,10
Tyler LockettT. Lockett,SEA@SF,5.00,0,0,0,0,0,0,1,3,0,0,3,26,0,0,0,0,10
Allen LazardA. Lazard,CAR@GB,5.00,0,0,0,0,0,0,0,0,0,0,3,27,0,0,0,0,10
Allen HurnsA. Hurns,MIA@IND,5.00,0,0,0,0,0,0,0,0,0,0,2,32,0,0,0,0,10
Bennie FowlerB. Fowler,NYG@NYJ,5.00,0,0,0,0,0,0,0,0,0,0,2,16,0,1,0,0,10
Emmanuel SandersE. Sanders,SEA@SF,4.00,0,0,0,0,0,0,0,0,0,0,2,24,0,0,0,0,10
Zach PascalZ. Pascal,MIA@IND,4.00,0,0,0,0,0,0,0,0,0,0,2,26,0,0,0,0,10
Jake KumerowJ. Kumerow,CAR@GB,4.00,0,0,0,0,0,0,0,0,0,0,2,23,0,0,0,0,10
Olabisi JohnsonO. Johnson,MIN@DAL,4.00,0,0,0,0,0,0,0,0,0,0,2,25,0,0,0,0,10
Josh GordonJ. Gordon,SEA@SF,4.00,0,0,0,0,0,0,0,0,0,0,2,27,0,0,0,0,10
Pharoh CooperP. Cooper,ARI@TB,4.00,0,0,0,0,0,0,0,0,0,0,2,29,0,0,0,0,10
Jarius WrightJ. Wright,CAR@GB,3.00,0,0,0,0,0,0,0,0,0,0,1,21,0,0,0,0,10
Willie SneadW. Snead,BAL@CIN,3.00,0,0,0,0,0,0,0,0,0,0,2,12,0,0,0,0,10
Tajae SharpeT. Sharpe,KC@TEN,3.00,0,0,0,0,0,0,0,0,0,0,1,20,0,0,0,0,10
Breshad PerrimanB. Perriman,ARI@TB,3.00,0,0,0,0,0,0,0,0,0,0,2,17,0,0,0,0,10
Isaiah McKenzieI. McKenzie,BUF@CLE,3.00,0,0,0,0,0,0,0,0,0,0,2,19,0,0,0,0,10
Jakeem GrantJ. Grant,MIA@IND,3.00,0,0,0,0,0,0,0,0,0,0,2,15,0,0,0,0,10
Robert FosterR. Foster,BUF@CLE,3.00,0,0,0,0,0,0,0,0,0,0,1,20,0,0,0,0,10
Christian BlakeC. Blake,ATL@NO,3.00,0,0,0,0,0,0,0,0,0,0,2,15,0,0,0,0,10
Geronimo AllisonG. Allison,CAR@GB,3.00,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,10
Laquon TreadwellL. Treadwell,MIN@DAL,2.00,0,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0,10
Tre'Quan SmithT. Smith,ATL@NO,2.00,0,0,0,0,0,0,0,0,0,0,1,13,0,0,0,0,10
Zay JonesZ. Jones,LAC@OAK,2.00,0,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0,10
A.J. BrownA. Brown,KC@TEN,2.00,0,0,0,0,0,0,0,0,0,0,1,17,0,0,0,0,10
Robby AndersonR. Anderson,NYG@NYJ,2.00,0,0,0,0,0,0,0,0,0,0,1,11,0,0,0,0,10
Albert WilsonA. Wilson,MIA@IND,1.00,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10
Andre RobertsA. Roberts,BUF@CLE,1.00,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,10
Stanley MorganS. Morgan,BAL@CIN,1.00,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0,10
Anthony MillerA. Miller,DET@CHI,1.00,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,10
Marcus JohnsonM. Johnson,MIA@IND,1.00,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0,10
Alex EricksonA. Erickson,BAL@CIN,1.00,0,0,0,0,0,0,1,13,0,0,0,0,0,0,0,0,10
Ted Ginn Jr.T. Ginn,ATL@NO,0.00,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,10
Tavon AustinT. Austin,MIN@DAL,0.00,0,0,0,0,0,0,1,7,0,0,0,0,0,0,0,0,10
